chrID peakStart peakStop peakSize aveP minP aveChipCount maxChipCount aveInputCount aveInputCountScaled aveLog2Ratio EBNA2 JK_92 JK_234 EBNA3A EBNA3B EBNA3C GeneID chromosome strand gene.start gene.end region distance gene.info peak.start peak.end peak.value ATF2 ATF3 BATF BCL11A BCL3 BCLAF1 BHLHE40 BRCA1 c-FOS c-MYC CEBPB CHD1 CHD2 COREST CTCF Dnase E2F4 EBF1 EGR1 ELF1 ELK1 ETS1 EZH2 FOXM1 GABP GCN5 H2ZA H3K27AC H3K27ME3 H3K36ME3 H3K4ME1 H3K4ME2 H3K4ME3 H3K79ME2 H3K9AC H3K9ME3 H4K20ME1 IKZF1 IRF3 IRF4 JUND MAX MAZ MEF2A MEF2C MTA3 MXI1 NFATC1 NFE2 NFIC NFKB NFYA NFYB NRF1 NRSF P300 PAX3 PAX5 PML POL2 POL3 POU2F2 PU.1 RAD21 RFX5 RUNX3 RXRA SIN3 SIX5 SMC3 SP1 SPT20 SRF STAT1 STAT3 STAT5 TAF1 TBLR1 TBP TCF12 TCF3 TR4 USF1 USF2 WHIP YY1 ZBTB33 ZEB1 ZNF143 ZNF274 ZZZ3
chr1 9471200 9471599 400 0.00770639736090918 0.000273051587245856 39.5 45 10 23.9897370858438 0.689837200880578 0 0 1 0 1 1 SPSB1 chr1 + 9352940 9429588 3d 118459 NA 9471200 9471599 39.5 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
chr1 9473600 9474199 600 0.0889082557584976 3.02848202738383e-06 45.3333333333333 57 1.66666666666667 3.99828951430731 3.16786557519082 1 1 1 0 1 0 SPSB1 chr1 + 9352940 9429588 3d 120959 NA 9473600 9474199 45.3333333333333 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0
chr1 12065600 12066199 600 0.00246903339257541 9.96860865380136e-10 57 78 7.66666666666667 18.3921317658136 1.56412809143328 1 1 0 0 1 0 MFN2 chr1 + 12040237 12073571 gene 25662 exon_15 12065600 12066199 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 12099800 12100399 600 0.0384301826301386 6.64149437153467e-07 43.6666666666667 61 0.333333333333333 0.799657902861461 4.82444761923006 0 0 0 0 1 0 MIIP chr1 + 12079511 12092106 3p2 20588 NA 12099800 12100399 43.6666666666667 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 12104200 12104799 600 0.0515870358199539 4.54698594732512e-07 47.3333333333333 62 3.33333333333333 7.99657902861461 2.35464153046685 0 0 0 0 1 0 TNFRSF8 chr1 + 12123433 12204262 5d -18934 NA 12104200 12104799 47.3333333333333 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
chr1 12107000 12107799 800 0.118030475551964 6.23574852406998e-14 63.75 103 4.5 10.7953816886297 2.38989413249952 1 1 1 0 1 1 TNFRSF8 chr1 + 12123433 12204262 5d -16034 NA 12107000 12107799 63.75 1 0 1 1 1 1 1 0 0 1 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 0 1 0 0 1 1 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1 1 1 1 0 0 0 0 0
chr1 12112000 12112399 400 2.3344421954482e-05 4.42078842026168e-06 53 56 4.5 10.7953816886297 2.2000058484694 1 1 1 0 1 0 TNFRSF8 chr1 + 12123433 12204262 5d -11234 NA 12112000 12112399 53 1 0 1 1 1 1 1 0 0 0 1 0 1 0 1 1 0 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 1 0 0 1 0 1 0 0 1 1 1 1 0 1 0 1 1 0 1 0 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 0 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1 1 0 1 0 0 0
chr1 12148000 12148399 400 1.0744105204421e-08 6.58230455539262e-12 80.5 91 4 9.59589483433754 2.931221012942 0 0 0 0 1 0 TNFRSF8 chr1 + 12123433 12204262 gene 24766 intron_2 12148000 12148399 80.5 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0 0 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
chr1 12213400 12213799 400 0.00543777735979545 0.000273034636958013 40 45 8.5 20.3912765229673 0.930064478910501 1 1 1 0 1 0 TNFRSF1B chr1 + 12227059 12269276 5d -13460 NA 12213400 12213799 40 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0
chr1 14059400 14059799 400 4.536521808383e-05 1.42058801914068e-06 53.5 59 4.5 10.7953816886297 2.27111843031464 0 0 0 0 1 0 PRDM2 chr1 + 14026734 14151572 gene 32865 intron_4 14059400 14059799 53.5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 14137800 14138599 800 0.00182568891333462 1.99497789730765e-05 43.25 52 2.25 5.39769084431486 2.86361184639984 1 1 0 0 1 0 PRDM2 chr1 + 14026734 14151572 gene 111465 intron_6 14137800 14138599 43.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 15059600 15059999 400 1.78439693711486e-07 4.6145568739424e-08 65.5 68 1 2.39897370858438 4.28916302586273 0 0 1 0 1 0 KIAA1026 chr1 + 14925212 15444543 gene 134587 intron_1 15059600 15059999 65.5 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 16156200 16156599 400 0.00185901194033234 0.000129689511278332 42.5 47 2 4.79794741716877 2.89964011044445 0 0 0 0 1 0 SPEN chr1 + 16174358 16266950 5d -17959 NA 16156200 16156599 42.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 16292400 16293399 1000 1.22941796772632e-05 1.31411390928275e-62 219.6 383 3.4 8.1565106091869 4.36803831444189 1 1 1 1 1 0 ZBTB17 chr1 - 16268365 16302627 gene 9728 intron_2 16292400 16293399 219.6 1 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0
chr1 16694000 16694599 600 0.0279678795563118 2.12336254397377e-07 45.6666666666667 64 1 2.39897370858438 3.70860463246253 0 0 0 0 1 0 C1orf144 chr1 + 16693582 16724639 gene 717 intron_1 16694000 16694599 45.6666666666667 1 0 1 1 1 1 1 0 0 1 0 1 1 0 1 1 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
chr1 16771400 16771999 600 0.0303039507839266 9.71716974586947e-07 41.6666666666667 60 1.33333333333333 3.19863161144584 3.32711354813347 0 0 0 0 1 0 NECAP2 chr1 + 16767166 16786582 gene 4533 intron_2 16771400 16771999 41.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 19253000 19253599 600 0.0280332645107064 9.40217352624519e-06 42 54 4.66666666666667 11.1952106400605 1.82281607143915 0 0 0 0 1 0 IFFO2 chr1 - 19230773 19282826 gene 29527 intron_1 19253000 19253599 42 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
chr1 19642000 19642599 600 0.0381732224668154 1.39639945510819e-12 64 95 5 11.9948685429219 2.15753870323931 0 0 0 0 1 0 PQLC2 chr1 + 19638739 19655793 gene 3560 intron_2 19642000 19642599 64 1 0 1 1 1 1 0 0 0 1 1 0 0 0 1 1 0 1 1 1 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 0 1
chr1 20037400 20037999 600 0.00353348280363092 1.45143499577623e-10 61.6666666666667 83 5.66666666666667 13.5941843486448 2.11154826802154 1 1 1 0 1 0 TMCO4 chr1 - 20008706 20126410 gene 88711 intron_13 20037400 20037999 61.6666666666667 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0
chr1 20772800 20773199 400 2.99808289294513e-07 1.4504789861283e-07 63.5 65 1 2.39897370858438 4.24573781890283 0 0 1 1 1 1 CAMK2N1 chr1 - 20808884 20812728 3d 39729 NA 20772800 20773199 63.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 21348800 21349199 400 5.64600400260952e-11 1.42759801006254e-11 86.5 89 4 9.59589483433754 3.083145891184 1 1 0 0 1 0 EIF4G3 chr1 - 21132975 21503340 gene 154341 intron_4 21348800 21349199 86.5 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0
chr1 21619200 21619799 600 0.000280706611714526 2.10167282632484e-11 61 88 2.66666666666667 6.39726322289169 3.06012255476621 1 1 1 0 1 0 ECE1 chr1 - 21543739 21606183 5d -13316 NA 21619200 21619799 61 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 0 0
chr1 21620000 21621399 1400 1.91591846849624e-05 1.51503003314511e-26 104.571428571429 177 4.71428571428571 11.3094474833264 3.06833731431329 1 1 1 1 1 1 ECE1 chr1 - 21543739 21606183 5d -14516 NA 21620000 21621399 104.571428571429 1 0 1 1 1 1 1 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 0 1 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 1 1 1 0 0 0 1 1 0 1 0 0 0
chr1 21660600 21661199 600 4.78019118567607e-05 1.42700350020497e-11 63 89 2 4.79794741716877 3.63202372310758 1 1 1 0 1 0 ECE1 chr1 - 21543739 21606183 5d -54716 NA 21660600 21661199 63 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 1 0 1 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0
chr1 22374800 22375199 400 3.3745518726571e-07 9.98363318497576e-09 66.5 72 3 7.19692112575315 3.03692831889266 0 0 1 0 1 0 CDC42 chr1 + 22379119 22419435 5p2 -4120 NA 22374800 22375199 66.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
chr1 24306800 24307199 400 0.102975826028185 0.000572845274745675 34.5 43 6 14.3938422515063 1.23659435682479 1 1 0 0 1 0 FUSIP1 chr1 - 24295572 24306821 5p1 -178 NA 24306800 24307199 34.5 1 0 0 0 0 1 0 1 0 1 1 1 1 0 1 1 0 0 1 1 0 1 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 1 1 0 1 0 1 1 1 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0
chr1 24517400 24517999 600 0.0551205133246691 1.37017354849955e-05 38.3333333333333 53 4.33333333333333 10.395552737199 1.74047674720904 1 1 0 1 1 1 IL28RA chr1 - 24480647 24513751 5p2 -3948 NA 24517400 24517999 38.3333333333333 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0
chr1 24718400 24718799 400 0.000479157034032528 0.000129709184858038 44.5 47 5 11.9948685429219 1.83075613361537 0 0 0 0 1 0 C1orf201 chr1 - 24683489 24727949 gene 9350 intron_1 24718400 24718799 44.5 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0
chr1 24827800 24828199 400 1.1914696412919e-06 3.10733818683547e-07 60.5 63 0.5 1.19948685429219 5.05877192341774 0 0 0 0 1 0 RCAN3 chr1 + 24829386 24862425 5p1 -1387 NA 24827800 24828199 60.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 24969400 24969799 400 8.92693449170109e-05 8.92288416855025e-05 48 48 1.5 3.59846056287658 4.09716878624481 0 0 0 1 1 0 SRRM1 chr1 + 24969593 24999771 gene 6 exon_1 24969400 24969799 48 0 0 0 0 0 1 1 0 1 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0 1 1 0 0 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0 1 1 1 1 0 0 1 0 0
chr1 25273800 25274199 400 0.000550750319200377 0.000272970398342968 43.5 45 3.5 8.39640798004534 2.25465553508974 0 0 0 0 1 0 RUNX3 chr1 - 25226002 25256770 5d -17229 NA 25273800 25274199 43.5 1 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 1 1 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 0 0 1 0 1 1 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
chr1 25278000 25278399 400 0.00536470057589168 0.000129672970034478 41 47 1.5 3.59846056287658 3.22712302514493 0 0 0 0 1 0 RUNX3 chr1 - 25226002 25256770 5d -21429 NA 25278000 25278399 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 25281600 25281999 400 0.00030749101085136 4.22650682226471e-05 46.5 50 3 7.19692112575315 2.53084636456361 0 0 0 0 1 0 RUNX3 chr1 - 25226002 25256770 5d -25029 NA 25281600 25281999 46.5 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
