chrID peakStart peakStop peakSize aveP minP aveChipCount maxChipCount aveInputCount aveInputCountScaled aveLog2Ratio EBNA2 JK_92 JK_234 EBNA3A EBNA3B EBNA3C GeneID chromosome strand gene.start gene.end region distance gene.info peak.start peak.end peak.value ATF2 ATF3 BATF BCL11A BCL3 BCLAF1 BHLHE40 BRCA1 c-FOS c-MYC CEBPB CHD1 CHD2 COREST CTCF Dnase E2F4 EBF1 EGR1 ELF1 ELK1 ETS1 EZH2 FOXM1 GABP GCN5 H2ZA H3K27AC H3K27ME3 H3K36ME3 H3K4ME1 H3K4ME2 H3K4ME3 H3K79ME2 H3K9AC H3K9ME3 H4K20ME1 IKZF1 IRF3 IRF4 JUND MAX MAZ MEF2A MEF2C MTA3 MXI1 NFATC1 NFE2 NFIC NFKB NFYA NFYB NRF1 NRSF P300 PAX3 PAX5 PML POL2 POL3 POU2F2 PU.1 RAD21 RFX5 RUNX3 RXRA SIN3 SIX5 SMC3 SP1 SPT20 SRF STAT1 STAT3 STAT5 TAF1 TBLR1 TBP TCF12 TCF3 TR4 USF1 USF2 WHIP YY1 ZBTB33 ZEB1 ZNF143 ZNF274 ZZZ3
chr1 3573200 3573999 800 6.10024270975191e-06 6.02981627643127e-17 29.75 42 3.25 1.74549787376355 3.41468809056273 1 1 0 0 1 0 TP73 chr1 + 3569128 3650467 gene 4471 intron_1 3573200 3573999 29.75 1 0 1 1 1 0 1 0 0 0 1 1 0 0 0 1 0 1 1 1 1 0 1 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 1 0 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 1 0 0 0 0 1 1 0 0 0 0 0
chr1 3582600 3582999 400 0.00284347126712601 5.57593380042065e-05 14.5 17 3.5 1.87976694097613 2.41553024732869 1 1 0 0 0 1 TP73 chr1 + 3569128 3650467 gene 13671 intron_1 3582600 3582999 14.5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
chr1 3590400 3591199 800 7.56629627206301e-05 8.97691490180119e-13 25.75 37 4.5 2.41684320982645 2.9710286438105 1 1 1 0 0 0 TP73 chr1 + 3569128 3650467 gene 21671 intron_1 3590400 3591199 25.75 0 0 1 1 1 0 1 0 0 0 1 0 1 1 0 1 0 1 1 1 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 1 0 0 0 1 1 0 0 0 0 0
chr1 3593000 3594199 1200 0.00255503579093563 5.32370944785208e-55 59 128 4.66666666666667 2.5063559213015 3.70884234669779 1 1 1 1 1 1 TP73 chr1 + 3569128 3650467 gene 24471 intron_1 3593000 3594199 59 1 0 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 0 0
chr1 3703600 3704599 1000 0.00194950161712549 1.98267396013941e-44 47.4 92 3 1.61122880655097 3.86427575188608 1 1 0 0 0 0 LRRC47 chr1 - 3696783 3713068 gene 8969 intron_1 3703600 3704599 47.4 1 0 1 1 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0
chr1 3710200 3710599 400 1.22437876397983e-06 8.14237534807821e-08 15.5 18 1 0.537076268850322 3.50138021925458 1 1 0 0 0 0 LRRC47 chr1 - 3696783 3713068 gene 2669 intron_1 3710200 3710599 15.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 3712800 3713199 400 0.0012653507533163 2.61493527324338e-06 15.5 19 2.5 1.3426906721258 2.79255846900254 1 0 0 0 0 0 LRRC47 chr1 - 3696783 3713068 gene 69 exon_1 3712800 3713199 15.5 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 1 1 1 1 1 0 0 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 1 0 0 0 1 0 1 1 0 0 0 1 0 0 0 1 1 0 1 1 0 0 0 0 1 0 1 1 0 0
chr1 3816800 3817399 600 1.31962532839407e-12 8.87789593626705e-21 32.6666666666667 45 1.33333333333333 0.716101691800429 4.32308824915206 1 1 0 0 0 0 LOC100133612 chr1 + 3816967 3832009 gene 132 exon_1 3816800 3817399 32.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 0 1 1 0 0
chr1 6259600 6259799 200 0.000323709473120218 0.000323709473120218 17 17 7 3.75953388195225 1.91910470923753 1 0 0 0 0 0 RPL22 chr1 - 6245080 6259679 5p1 -20 NA 6259600 6259799 17 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0
chr1 8014000 8014599 600 8.57187270871164e-05 2.80568531707927e-12 22.3333333333333 27 1.33333333333333 0.716101691800429 3.72541117260436 1 1 0 0 0 0 PARK7 chr1 + 8021713 8045341 5p2 -7414 NA 8014000 8014599 22.3333333333333 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 1 0 0 1 0 1 1 0 0
chr1 8205600 8205999 400 4.54698688275021e-15 3.28488464659207e-17 43 47 6 3.22245761310193 3.38712819685911 1 1 1 0 0 0 ERRFI1 chr1 - 8071779 8086393 gd -119406 NA 8205600 8205999 43 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8242400 8242999 600 0.00513949146575305 7.72617634405628e-06 14.6666666666667 17 3 1.61122880655097 2.62783560530461 1 1 1 0 0 0 SLC45A1 chr1 + 8384389 8404226 gd -141690 NA 8242400 8242999 14.6666666666667 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8689000 8690399 1400 8.16580482295348e-06 1.35847780235768e-34 44.8571428571429 77 4.28571428571429 2.30175543792995 3.68832315250789 1 1 1 0 0 1 RERE chr1 - 8412465 8483747 gd -205952 NA 8689000 8690399 44.8571428571429 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0
chr1 8703400 8705399 2000 2.22354556280324e-05 1.88160440030167e-122 68.8 215 3 1.61122880655097 4.1846289396693 1 1 1 0 0 0 RERE chr1 - 8412465 8483747 gd -220652 NA 8703400 8705399 68.8 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
chr1 8712800 8713199 400 0.000353648624451019 4.82819347081242e-05 16.5 19 5 2.68538134425161 2.29663476012988 1 1 0 0 0 0 ENO1 chr1 - 8921062 8938780 gd 225781 NA 8712800 8713199 16.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
chr1 8713800 8714399 600 2.16218808417748e-05 2.45506063456435e-20 26.6666666666667 38 0.666666666666667 0.358050845900214 4.26996543485796 1 1 0 0 0 0 ENO1 chr1 - 8921062 8938780 gd 224681 NA 8713800 8714399 26.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8721400 8722199 800 0.000227089468140779 3.38548333721083e-13 22.5 31 2.5 1.3426906721258 3.30437859344712 1 1 1 0 0 0 ENO1 chr1 - 8921062 8938780 gd 216981 NA 8721400 8722199 22.5 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
chr1 8747000 8747599 600 8.237410272708e-08 3.38548333721083e-13 23.6666666666667 31 1.66666666666667 0.895127114750536 3.68646736635374 1 1 1 0 1 0 ENO1 chr1 - 8921062 8938780 gd 191481 NA 8747000 8747599 23.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
chr1 8749400 8750199 800 1.1871896877625e-05 1.60895271336566e-17 26.5 36 2.25 1.20842160491322 3.65562936756379 1 1 1 0 0 0 ENO1 chr1 - 8921062 8938780 gd 188981 NA 8749400 8750199 26.5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
chr1 8759000 8759399 400 2.23094629349471e-15 1.46696328871279e-18 44 47 5.5 2.95391947867677 3.50869153656315 1 1 0 0 0 0 ENO1 chr1 - 8921062 8938780 gd 179581 NA 8759000 8759399 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8761000 8761599 600 7.63013073887086e-05 5.24200486956263e-10 21 25 2 1.07415253770064 3.38359824360139 1 1 0 0 0 0 ENO1 chr1 - 8921062 8938780 gd 177481 NA 8761000 8761599 21 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8788000 8788199 200 8.4949946845736e-07 8.4949946845736e-07 20 20 3 1.61122880655097 3.00758854474742 1 0 0 0 0 0 ENO1 chr1 - 8921062 8938780 gd 150681 NA 8788000 8788199 20 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8824000 8824399 400 9.08907939307205e-12 4.50488145923865e-12 31.5 32 4 2.14830507540129 3.36762171278453 1 1 1 0 0 0 ENO1 chr1 - 8921062 8938780 3d 114581 NA 8824000 8824399 31.5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0
chr1 8935600 8935799 200 8.00775970525718e-06 8.00775970525718e-06 18 18 3 1.61122880655097 2.86319863541225 1 0 1 0 0 0 ENO1 chr1 - 8921062 8938780 gene 3081 intron_1 8935600 8935799 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
chr1 9071000 9071199 200 7.72617634405628e-06 7.72617634405628e-06 17 17 2 1.07415253770064 3.11740300445027 1 0 0 0 0 0 SLC2A7 chr1 - 9063358 9086404 gene 15305 intron_8 9071000 9071199 17 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
chr1 9179800 9180399 600 0.000842695523801222 1.55715211929536e-15 31.3333333333333 42 5 2.68538134425161 3.03427708252545 1 1 0 0 0 0 GPR157 chr1 - 9164475 9189229 gene 9130 intron_1 9179800 9180399 31.3333333333333 1 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0
chr1 9182000 9182799 800 0.00118447588496328 2.88018008379396e-11 20.25 29 3.25 1.74549787376355 2.89132868719534 1 1 0 0 0 0 GPR157 chr1 - 9164475 9189229 gene 6830 intron_1 9182000 9182799 20.25 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0
chr1 9256400 9256799 400 2.90209621401256e-05 2.28258627604469e-06 18.5 20 4 2.14830507540129 2.62654586521584 1 1 0 0 0 0 H6PD chr1 + 9294862 9331392 5d -38263 NA 9256400 9256799 18.5 1 0 1 0 1 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0
chr1 9299600 9299999 400 0.000110848406874758 2.6445269514873e-07 18.5 22 3.5 1.87976694097613 2.74212886556549 1 0 0 0 0 0 H6PD chr1 + 9294862 9331392 gene 4937 intron_1 9299600 9299999 18.5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0
chr1 9473200 9473999 800 8.92827997009967e-05 1.65386297848551e-17 27.5 39 3.25 1.74549787376355 3.30582122646949 1 1 1 0 1 0 SPSB1 chr1 + 9352940 9429588 3d 120659 NA 9473200 9473999 27.5 0 0 1 1 1 0 1 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 0 1 0 0 0 0 0 0
chr1 9688400 9690199 1800 8.41339390932406e-06 1.20482031951992e-54 43.2222222222222 105 3.33333333333333 1.79025422950107 3.82578775650048 1 1 1 0 0 0 PIK3CD chr1 + 9711789 9789171 5d -22490 NA 9688400 9690199 43.2222222222222 1 0 0 1 1 0 1 0 0 0 0 1 1 0 0 1 0 1 1 1 0 1 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 0 1 0 1 1 0 0 0 0 0 1 1 1 1 1 0 1 0 1 1 0 0 1 0 0
