chrID peakStart peakStop peakSize aveP minP aveChipCount maxChipCount aveInputCount aveInputCountScaled aveLog2Ratio EBNA2 JK_92 JK_234 EBNA3A EBNA3B EBNA3C GeneID chromosome strand gene.start gene.end region distance gene.info peak.start peak.end peak.value ATF2 ATF3 BATF BCL11A BCL3 BCLAF1 BHLHE40 BRCA1 c-FOS c-MYC CEBPB CHD1 CHD2 COREST CTCF Dnase E2F4 EBF1 EGR1 ELF1 ELK1 ETS1 EZH2 FOXM1 GABP GCN5 H2ZA H3K27AC H3K27ME3 H3K36ME3 H3K4ME1 H3K4ME2 H3K4ME3 H3K79ME2 H3K9AC H3K9ME3 H4K20ME1 IKZF1 IRF3 IRF4 JUND MAX MAZ MEF2A MEF2C MTA3 MXI1 NFATC1 NFE2 NFIC NFKB NFYA NFYB NRF1 NRSF P300 PAX3 PAX5 PML POL2 POL3 POU2F2 PU.1 RAD21 RFX5 RUNX3 RXRA SIN3 SIX5 SMC3 SP1 SPT20 SRF STAT1 STAT3 STAT5 TAF1 TBLR1 TBP TCF12 TCF3 TR4 USF1 USF2 WHIP YY1 ZBTB33 ZEB1 ZNF143 ZNF274 ZZZ3
chr1 6272000 6272399 400 0.038698554939382 0.0300024332260165 27.5 31 2 8.14750960751872 2.76578573915941 0 0 0 1 0 0 RNF207 chr1 + 6266188 6281351 gene 6011 intron_13 6272000 6272399 27.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8727800 8728199 400 0.0113457002916379 0.010107237578266 30.5 33 0.5 2.03687740187968 3.80119501776551 0 0 0 1 0 0 ENO1 chr1 - 8921062 8938780 gd 210781 NA 8727800 8728199 30.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8938600 8938999 400 0.0350184210037737 0.00391528113960777 32.5 38 2.5 10.1843870093984 1.58729493255624 0 0 0 1 0 0 ENO1 chr1 - 8921062 8938780 5p1 -19 NA 8938600 8938999 32.5 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 1 0 0 1 1 1 0 0 1 0 1 0 0 0 1 0 1 1 1 0 0 1 0 1 0 0 1 0 0
chr1 11866000 11866399 400 0.0540542702653746 0.0228282176748926 28.5 31 2 8.14750960751872 1.68406472527142 0 0 0 1 0 0 CLCN6 chr1 + 11866206 11903200 5p1 -7 NA 11866000 11866399 28.5 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 1 1 1 0 1 0 0 1 1 0 1 1 0 1 0 1 0 0 0 1 1 1 0 1 0 1 1 0 1 0 1 0 0 0
chr1 12678400 12678799 400 0.0274067794588668 0.000259410125294309 33 39 0.5 2.03687740187968 3.89311460804904 0 0 0 1 0 0 DHRS3 chr1 - 12627939 12677820 5p1 -779 NA 12678400 12678799 33 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 14057200 14057599 400 0.00100363751451436 5.17157130525416e-05 48 54 6.5 26.4794062244358 0.827507561002907 0 0 0 1 0 0 PRDM2 chr1 + 14026734 14151572 gene 30665 intron_2 14057200 14057599 48 1 0 1 1 0 1 1 0 0 1 0 0 1 0 1 1 0 1 0 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0 1 0 1 1 1 1 0 0 1 1 0 1 0 0 1 0 1 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 0 0 0 0 0
chr1 15376400 15376799 400 0.00182629557924171 0.000537377203735525 37 37 0.5 2.03687740187968 4.07640061302014 0 0 1 1 0 1 KIAA1026 chr1 + 14925212 15444543 gene 451387 intron_4 15376400 15376799 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 16057400 16057799 400 0.0223635816683087 0.00317291071592206 30 32 0.5 2.03687740187968 3.77966065681956 0 0 0 1 0 0 PLEKHM2 chr1 + 16010826 16061262 gene 46773 intron_15 16057400 16057799 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 16292600 16292999 400 0.0266044973003898 0.0022140078707876 34 40 2.5 10.1843870093984 1.64868286196914 1 1 1 1 1 0 ZBTB17 chr1 - 16268365 16302627 gene 9828 intron_2 16292600 16292999 34 1 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0
chr1 16940000 16940399 400 0.0153619991681914 0.000721565110366309 38 45 4.5 18.3318966169171 0.996922505222521 0 0 0 1 0 0 NBPF1 chr1 - 16890411 16939982 5p1 -217 NA 16940000 16940399 38 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
chr1 18124400 18124999 600 0.028781705129947 0.00604085067546092 32.6666666666667 37 2.66666666666667 10.8633461433583 1.66420441824984 0 0 0 1 0 0 ACTL8 chr1 + 18081807 18153556 gene 42892 intron_1 18124400 18124999 32.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 19578400 19578599 200 0.0231165491194912 0.0231165491194912 32 32 4 16.2950192150374 0.932109407902556 0 0 0 1 0 0 MRTO4 chr1 + 19578074 19586621 gene 425 intron_1 19578400 19578599 32 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0
chr1 20772800 20773199 400 0.0617531392048056 0.00419538137321917 30 36 1 4.07375480375936 2.58360097685494 0 0 1 1 1 1 CAMK2N1 chr1 - 20808884 20812728 3d 39729 NA 20772800 20773199 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 20987600 20988199 600 0.0193770905746505 0.000103640597921856 38.3333333333333 49 2.33333333333333 9.50542787543851 2.04147388953553 0 0 0 1 0 0 DDOST chr1 - 20978259 20988037 gene 138 exon_1 20987600 20988199 38.3333333333333 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 0 1 0 0 0 1 1 1 1 0 0 0 1 1 1 0 1 1 0 0
chr1 21620200 21620599 400 0.00148915583768286 3.01644843237091e-05 47 55 4.5 18.3318966169171 1.36766229988491 1 1 1 1 1 0 ECE1 chr1 - 21543739 21606183 5d -14216 NA 21620200 21620599 47 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0
chr1 21621200 21621599 400 0.0427494492140594 0.00339641615444802 33.5 40 5 20.3687740187968 0.691726024020854 1 1 1 1 1 1 ECE1 chr1 - 21543739 21606183 5d -15216 NA 21621200 21621599 33.5 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0
chr1 24047000 24047399 400 0.00463090383236632 0.00170496710790277 36.5 39 1 4.07375480375936 2.88255175506927 1 1 0 1 0 0 TCEB3 chr1 + 24069855 24088548 5d -22656 NA 24047000 24047399 36.5 1 0 1 1 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 1 1 0 0 1 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
chr1 24517400 24517799 400 0.00888129671926492 1.20249596956839e-06 47.5 62 4.5 18.3318966169171 1.26751290956914 1 1 0 1 1 1 IL28RA chr1 - 24480647 24513751 5p2 -3848 NA 24517400 24517799 47.5 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0
chr1 24829200 24829599 400 0.0110650920953992 0.00449431855128694 29 31 0 0 4.9036774610288 0 0 0 1 0 0 RCAN3 chr1 + 24829386 24862425 gene 13 exon_1 24829200 24829599 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 24863200 24863599 400 0.0660364130768157 0.0118911981782002 27.5 34 1.5 6.11063220563904 2.9319631927926 1 1 1 1 0 1 C1orf130 chr1 + 24882601 24935816 5d -19202 NA 24863200 24863599 27.5 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
chr1 24969400 24969999 600 0.00158758167126939 6.95652302943612e-09 46.6666666666667 62 1 4.07375480375936 4.27915139140801 0 0 0 1 1 0 SRRM1 chr1 + 24969593 24999771 gene 106 exon_1 24969400 24969999 46.6666666666667 0 0 0 0 0 1 1 0 1 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0 1 1 0 0 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 1 1 1 0 0 1 1 1 1 0 0 1 0 0
chr1 25358800 25359199 400 0.043766556645291 0.017949162113179 29.5 31 3 12.2212644112781 1.5487474800623 1 1 1 1 0 0 RUNX3 chr1 - 25226002 25256770 gd -102229 NA 25358800 25359199 29.5 1 0 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0
chr1 25566200 25566599 400 0.00429291808900201 0.00223487403961615 31.5 33 0 0 5.02082957581861 0 0 0 1 0 0 SYF2 chr1 - 25548766 25559013 5p2 -7386 NA 25566200 25566599 31.5 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 1 1 0 0 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0
chr1 25573800 25574199 400 0.000481217072587204 0.000280895375801379 45 46 2.5 10.1843870093984 2.06413733609997 1 0 0 1 1 0 C1orf63 chr1 - 25568740 25573985 5p1 -14 NA 25573800 25574199 45 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 1 1 0 0 0 1 1 1 1 0 1 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 1 0 1 0 1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0
chr1 25774000 25774399 400 0.0211907176581 0.000827182695504473 36 44 2.5 10.1843870093984 1.94724778957723 0 0 0 1 1 1 TMEM57 chr1 + 25757387 25826696 gene 16812 intron_2 25774000 25774399 36 1 0 1 1 1 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 1 1 1 0 1 0 0 0 1 0 0 0 0 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 1 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 1 1 1 0 0 0 1 1 0 0 0 0 0 0
chr1 26232800 26233199 400 0.0048611594956341 0.000770220390653093 32.5 36 0 0 5.05817198061873 0 0 0 1 0 0 STMN1 chr1 - 26226608 26232993 5p1 -6 NA 26232800 26233199 32.5 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 1 1 0 1 1 0 1 0 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 0 0 1 0 0
chr1 27247800 27248199 400 0.0379258169835218 0.00458633134819825 32 38 2.5 10.1843870093984 1.79247560436146 0 0 0 1 0 0 NUDC chr1 + 27248223 27272887 5p1 -224 NA 27247800 27248199 32 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 27560800 27561199 400 0.00658576816251235 1.78436761124271e-05 39.5 46 1 4.07375480375936 3.72433633355883 0 0 0 1 0 0 WDTC1 chr1 + 27561006 27635108 5p1 -7 NA 27560800 27561199 39.5 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 1 1 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 1 0 0
chr1 28832200 28832599 400 0.000935029336464326 0.000386262648330964 43.5 45 3 12.2212644112781 1.82208148674645 0 0 0 1 1 0 SNHG3-RCC1 chr1 + 28832495 28865607 5p1 -96 NA 28832200 28832599 43.5 0 0 0 0 1 1 0 1 0 0 0 1 1 1 0 1 0 1 1 1 1 1 0 1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0 0 1 1 0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 1 1 1 1 1 1 0 0 0 1 1 1 0 1 0 0
chr1 30205000 30205399 400 4.5854867488068e-05 4.5854867488068e-05 50 50 1 4.07375480375936 3.3293715411246 0 0 1 1 0 1 PTPRU chr1 + 29563046 29653315 gd 642153 NA 30205000 30205399 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 32479200 32479399 200 0.0214378992776825 0.0214378992776825 35 35 8 32.5900384300749 0.0999634604065712 0 0 0 1 1 0 KHDRBS1 chr1 + 32479490 32509471 5p1 -191 NA 32479200 32479399 35 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 1 1 1 1 0 0 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 1 1 0 1 0 0 1 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0
chr1 34713000 34713399 400 4.03478982490817e-50 2.75414732502435e-50 210.5 211 0 0 7.72450982163519 0 0 1 1 1 1 C1orf94 chr1 + 34642552 34684729 3d 70647 NA 34713000 34713399 210.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 35920200 35920599 400 0.00185057076463134 0.000528230813340621 38 44 1 4.07375480375936 3.67143409493891 0 0 0 1 0 0 KIAA0319L chr1 - 35899091 36023037 gene 102638 intron_10 35920200 35920599 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 36572400 36572799 400 0.000604884791356825 0.000528230813340621 44 44 2.5 10.1843870093984 2.03276945842599 0 0 0 1 0 0 COL8A2 chr1 - 36560845 36565850 5p2 -6749 NA 36572400 36572799 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
