chrID peakStart peakStop peakSize aveP minP aveChipCount maxChipCount aveInputCount aveInputCountScaled aveLog2Ratio EBNA2 JK_92 JK_234 EBNA3A EBNA3B EBNA3C GeneID chromosome strand gene.start gene.end region distance gene.info peak.start peak.end peak.value ATF2 ATF3 BATF BCL11A BCL3 BCLAF1 BHLHE40 BRCA1 c-FOS c-MYC CEBPB CHD1 CHD2 COREST CTCF Dnase E2F4 EBF1 EGR1 ELF1 ELK1 ETS1 EZH2 FOXM1 GABP GCN5 H2ZA H3K27AC H3K27ME3 H3K36ME3 H3K4ME1 H3K4ME2 H3K4ME3 H3K79ME2 H3K9AC H3K9ME3 H4K20ME1 IKZF1 IRF3 IRF4 JUND MAX MAZ MEF2A MEF2C MTA3 MXI1 NFATC1 NFE2 NFIC NFKB NFYA NFYB NRF1 NRSF P300 PAX3 PAX5 PML POL2 POL3 POU2F2 PU.1 RAD21 RFX5 RUNX3 RXRA SIN3 SIX5 SMC3 SP1 SPT20 SRF STAT1 STAT3 STAT5 TAF1 TBLR1 TBP TCF12 TCF3 TR4 USF1 USF2 WHIP YY1 ZBTB33 ZEB1 ZNF143 ZNF274 ZZZ3
chr1 1711200 1712399 1200 2.71820058263416e-05 1.41501064681192e-37 56.5 105 2.5 1.82117924835952 4.22980566473475 1 1 1 0 1 0 NADK chr1 - 1682677 1709909 5p1 -1890 NA 1711200 1712399 56.5 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 1 1 1 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
chr1 2343800 2344399 600 0.000517972416704474 3.74526742637446e-28 59.6666666666667 89 1.33333333333333 0.971295599125076 4.64409201377596 0 1 0 0 0 0 PEX10 chr1 - 2336242 2344010 5p1 -89 NA 2343800 2344399 59.6666666666667 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
chr1 2458200 2458999 800 0.00281670750296622 1.1801578071859e-19 44 73 3.5 2.54965094770333 3.48166061549421 1 1 1 0 0 0 PANK4 chr1 - 2439974 2458035 5p1 -564 NA 2458200 2458999 44 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0
chr1 2477400 2477999 600 4.13444083758094e-05 2.25839874322079e-11 26.6666666666667 37 1 0.728471699343807 3.94840695047884 0 1 0 0 0 0 LOC115110 chr1 - 2481358 2484284 3p2 6585 NA 2477400 2477999 26.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 1 0 1 1 0 1 0 0 1 0 0
chr1 2487000 2487999 1000 0.00762183001531135 2.69552885048639e-16 33.8 50 2 1.45694339868761 3.80521375937584 1 1 1 0 0 0 TNFRSF14 chr1 + 2487804 2495265 5p1 -305 NA 2487000 2487999 33.8 0 0 1 1 1 0 1 0 1 0 0 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 1 1 0 1 1 1 0 0 0 1 1 0 1 0 1 0 0 1 0 1 1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 1 0 1 1 1 1 0 0 0 0 0
chr1 2507200 2508599 1400 0.000190537502260121 3.36644952031497e-18 29.8571428571429 55 1.14285714285714 0.832539084964351 4.16836600260701 1 1 0 0 0 0 C1orf93 chr1 + 2518248 2522902 5d -10349 NA 2507200 2508599 29.8571428571429 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0
chr1 3494000 3494399 400 1.02851400088009e-06 1.23965525958662e-08 31.5 35 3 2.18541509803142 3.3424716129775 0 1 1 0 0 0 MEGF6 chr1 - 3404512 3528059 gene 33860 intron_4 3494000 3494399 31.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 3530200 3530999 800 0.00473511609853508 3.74526742637446e-28 52.25 89 1.5 1.09270754901571 4.445240889451 1 1 1 0 0 0 MEGF6 chr1 - 3404512 3528059 5p2 -2540 NA 3530200 3530999 52.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 3573200 3574199 1000 1.04390569468825e-05 1.09799173927452e-38 79 133 2.8 2.03972075816266 4.4926894040032 1 1 0 0 1 0 TP73 chr1 + 3569128 3650467 gene 4571 intron_1 3573200 3574199 79 1 0 1 1 1 0 1 0 0 0 1 1 0 0 0 1 0 1 1 1 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 0 0 0 1 1 0 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 1 0 0 0 0 1 1 0 0 0 0 0
chr1 3582600 3583599 1000 0.000104995802284674 1.1801578071859e-19 43 73 3 2.18541509803142 3.64942989751774 1 1 0 0 0 1 TP73 chr1 + 3569128 3650467 gene 13971 intron_1 3582600 3583599 43 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
chr1 3590200 3591199 1000 5.82115886217054e-07 1.33703693668634e-16 47.8 71 5.4 3.93374717645656 3.44886401285224 1 1 1 0 0 0 TP73 chr1 + 3569128 3650467 gene 21571 intron_1 3590200 3591199 47.8 0 0 1 1 1 0 1 0 0 0 1 0 1 1 1 1 0 1 1 1 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 0 0 1 1 1 0 1 1 0 0 0 1 1 0 0 1 0 0
chr1 3592600 3594399 1800 0.0011425618355811 1.15736498934122e-82 99.7777777777778 300 4.11111111111111 2.99482809730232 3.93299929139666 1 1 1 1 1 1 TP73 chr1 + 3569128 3650467 gene 24371 intron_1 3592600 3594399 99.7777777777778 1 0 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 0 0
chr1 3703400 3704799 1400 0.00447891732194102 8.40929032742188e-50 72.1428571428571 159 3.42857142857143 2.49761725489305 4.02830057262707 1 1 0 0 0 0 LRRC47 chr1 - 3696783 3713068 gene 8969 intron_1 3703400 3704799 72.1428571428571 1 0 1 1 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0
chr1 3710000 3710599 600 8.01555155598977e-06 3.33384816597788e-14 32.6666666666667 49 1.33333333333333 0.971295599125076 4.1299923160185 1 1 0 0 0 0 LRRC47 chr1 - 3696783 3713068 gene 2769 intron_1 3710000 3710599 32.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 3816600 3817399 800 4.45365886767382e-08 2.61844948989122e-17 36.5 58 1 0.728471699343807 4.36541345545184 1 1 0 0 0 0 LOC100133612 chr1 + 3816967 3832009 gene 32 exon_1 3816600 3817399 36.5 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 0 1 1 0 0
chr1 6097200 6097599 400 5.39020804717859e-07 5.38087872661391e-11 31.5 36 1.5 1.09270754901571 3.96522334158079 0 1 0 0 0 0 KCNAB2 chr1 + 6086379 6160523 gene 11020 intron_1 6097200 6097599 31.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 7831000 7831599 600 4.39284148159775e-05 7.34819524005299e-19 25.6666666666667 36 0.666666666666667 0.485647799562538 4.15864981737574 0 1 0 0 0 0 VAMP3 chr1 + 7831328 7841491 5p1 -29 NA 7831000 7831599 25.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
chr1 8013800 8014799 1000 0.0443101778135255 1.72057848036188e-20 35.2 61 1.8 1.31124905881885 3.81551402377819 1 1 0 0 0 0 PARK7 chr1 + 8021713 8045341 5p2 -7414 NA 8013800 8014799 35.2 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 1 0 0 1 0 1 1 0 0
chr1 8205600 8206199 600 0.0267604279456097 7.62294960942685e-23 64.6666666666667 92 6 4.37083019606284 3.24998108573219 1 1 1 0 0 0 ERRFI1 chr1 - 8071779 8086393 gd -119506 NA 8205600 8206199 64.6666666666667 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8242000 8243199 1200 0.00031558067805695 3.33384816597788e-14 28.8333333333333 49 2.83333333333333 2.06400314814079 3.29586016089008 1 1 1 0 0 0 SLC45A1 chr1 + 8384389 8404226 gd -141790 NA 8242000 8243199 28.8333333333333 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8664000 8664599 600 5.23471534620611e-05 6.60459343704195e-10 29.3333333333333 39 2.33333333333333 1.69976729846888 3.50679507338801 0 1 0 0 0 1 RERE chr1 - 8412465 8483747 gd -180552 NA 8664000 8664599 29.3333333333333 1 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 0 1 1 0 1 0 1 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
chr1 8688800 8690399 1600 0.0276931409797061 2.05996345735288e-62 91.875 206 3.75 2.73176887253928 4.20511118337562 1 1 1 0 0 1 RERE chr1 - 8412465 8483747 gd -205852 NA 8688800 8690399 91.875 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0
chr1 8702800 8705599 2800 0.0405942769474828 2.90827818070356e-194 116.142857142857 503 3.85714285714286 2.80981941175469 4.01414210856108 1 1 1 0 0 0 RERE chr1 - 8412465 8483747 gd -220452 NA 8702800 8705599 116.142857142857 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
chr1 8712000 8713199 1200 0.00800524291103086 2.41848942743605e-09 25.6666666666667 44 2.83333333333333 2.06400314814079 3.2620569216063 1 1 0 0 0 0 ENO1 chr1 - 8921062 8938780 gd 226181 NA 8712000 8713199 25.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
chr1 8713800 8714399 600 1.0182625511824e-07 7.07636243822005e-34 55.6666666666667 80 0.666666666666667 0.485647799562538 5.15664661699629 1 1 0 0 0 0 ENO1 chr1 - 8921062 8938780 gd 224681 NA 8713800 8714399 55.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8720400 8722399 2000 0.00113207144357432 1.19182157623258e-23 36.8 59 2.1 1.529790568622 3.92375844724077 1 1 1 0 0 0 ENO1 chr1 - 8921062 8938780 gd 217381 NA 8720400 8722399 36.8 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
chr1 8747000 8747599 600 3.30275566250826e-09 6.31233564619946e-16 40.6666666666667 54 1.66666666666667 1.21411949890635 4.21257733864896 1 1 1 0 1 0 ENO1 chr1 - 8921062 8938780 gd 191481 NA 8747000 8747599 40.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
chr1 8749400 8750199 800 0.000170480132737327 4.96424922526176e-27 49 78 2.25 1.63906132352357 4.22913381782959 1 1 1 0 0 0 ENO1 chr1 - 8921062 8938780 gd 188981 NA 8749400 8750199 49 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
chr1 8756000 8756799 800 2.04594921608448e-06 7.89290085061636e-13 30.75 45 1.5 1.09270754901571 3.9058345030229 0 1 0 0 0 0 ENO1 chr1 - 8921062 8938780 gd 182381 NA 8756000 8756799 30.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8758800 8759599 800 0.0398481592803294 1.44038290815561e-32 66.75 119 5.75 4.18871227122689 3.37776098929143 1 1 0 0 0 0 ENO1 chr1 - 8921062 8938780 gd 179581 NA 8758800 8759599 66.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8761000 8761999 1000 0.0258532376413018 1.07720315200679e-18 35 62 2.6 1.8940264182939 3.44209474423571 1 1 0 0 0 0 ENO1 chr1 - 8921062 8938780 gd 177281 NA 8761000 8761999 35 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8823800 8824999 1200 0.0176004646835543 8.42252131598292e-18 31.8333333333333 67 2.5 1.82117924835952 3.27809801584122 1 1 1 0 0 0 ENO1 chr1 - 8921062 8938780 3d 114381 NA 8823800 8824999 31.8333333333333 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0
