chrID peakStart peakStop peakSize aveP minP aveChipCount maxChipCount aveInputCount aveInputCountScaled aveLog2Ratio EBNA2 JK_92 JK_234 EBNA3A EBNA3B EBNA3C GeneID chromosome strand gene.start gene.end region distance gene.info peak.start peak.end peak.value ATF2 ATF3 BATF BCL11A BCL3 BCLAF1 BHLHE40 BRCA1 c-FOS c-MYC CEBPB CHD1 CHD2 COREST CTCF Dnase E2F4 EBF1 EGR1 ELF1 ELK1 ETS1 EZH2 FOXM1 GABP GCN5 H2ZA H3K27AC H3K27ME3 H3K36ME3 H3K4ME1 H3K4ME2 H3K4ME3 H3K79ME2 H3K9AC H3K9ME3 H4K20ME1 IKZF1 IRF3 IRF4 JUND MAX MAZ MEF2A MEF2C MTA3 MXI1 NFATC1 NFE2 NFIC NFKB NFYA NFYB NRF1 NRSF P300 PAX3 PAX5 PML POL2 POL3 POU2F2 PU.1 RAD21 RFX5 RUNX3 RXRA SIN3 SIX5 SMC3 SP1 SPT20 SRF STAT1 STAT3 STAT5 TAF1 TBLR1 TBP TCF12 TCF3 TR4 USF1 USF2 WHIP YY1 ZBTB33 ZEB1 ZNF143 ZNF274 ZZZ3
chr1 3486600 3487999 1400 0.000612538313484384 3.95313180772712e-36 24.8571428571429 54 0.857142857142857 1.16516824041709 3.57558596379639 0 0 1 0 0 0 MEGF6 chr1 - 3404512 3528059 gene 40760 intron_4 3486600 3487999 24.8571428571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 3494000 3494399 400 8.20987469893373e-23 2.80925233577763e-28 40.5 44 3 4.07808884145981 3.02560466964672 0 1 1 0 0 0 MEGF6 chr1 - 3404512 3528059 gene 33860 intron_4 3494000 3494399 40.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 3530400 3530999 600 6.66035519151079e-08 3.05986836626238e-47 46 67 1.66666666666667 2.26560491192212 3.98037531183173 1 1 1 0 0 0 MEGF6 chr1 - 3404512 3528059 5p2 -2640 NA 3530400 3530999 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 3590200 3591199 1000 1.34426293918559e-12 1.83993913590766e-37 38.2 53 5.4 7.34055991462767 2.4182601222222 1 1 1 0 0 0 TP73 chr1 + 3569128 3650467 gene 21571 intron_1 3590200 3591199 38.2 0 0 1 1 1 0 1 0 0 0 1 0 1 1 1 1 0 1 1 1 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 0 0 1 1 1 0 1 1 0 0 0 1 1 0 0 1 0 0
chr1 3593000 3593999 1000 2.23459515590774e-14 6.1481376718878e-122 77.4 145 4.6 6.25306955690505 3.2094671602326 1 1 1 1 1 1 TP73 chr1 + 3569128 3650467 gene 24371 intron_1 3593000 3593999 77.4 1 0 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 0 0
chr1 4417000 4417399 400 2.21189607651611e-28 2.36950783440915e-34 52 53 0.5 0.679681473576636 5.10846492549671 0 0 1 0 0 1 LOC284661 chr1 + 4472110 4484744 5d -54911 NA 4417000 4417399 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 4907600 4908399 800 9.08878696962602e-08 1.9549460511666e-39 35.5 56 3 4.07808884145981 2.83218977868814 0 0 1 0 0 0 AJAP1 chr1 + 4715104 4843850 3d 192895 NA 4907600 4908399 35.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 4916400 4917199 800 1.43132944564168e-11 3.17682195710677e-12 24.75 28 0.75 1.01952221036495 3.75386594186618 0 0 1 0 0 0 AJAP1 chr1 + 4715104 4843850 3d 201695 NA 4916400 4917199 24.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 5285000 5285399 400 6.69739500290786e-12 3.94008154239341e-16 28.5 30 0.5 0.679681473576636 4.26157693156667 0 0 1 0 0 0 AJAP1 chr1 + 4715104 4843850 gd 570095 NA 5285000 5285399 28.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 5810400 5810799 400 6.48683756074529e-44 2.26470780023119e-44 68.5 72 0.5 0.679681473576636 5.49791065446366 0 0 1 0 1 1 NPHP4 chr1 - 5922869 6052531 gd 241932 NA 5810400 5810799 68.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 6166800 6167799 1000 5.05734518708744e-07 1.60891856370605e-45 41 65 3.2 4.34996143089047 3.11920739803142 0 0 1 1 0 1 CHD5 chr1 - 6161852 6240183 gene 72884 intron_38 6166800 6167799 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 6168000 6168399 400 1.53446927017796e-13 2.8464232214255e-19 28.5 32 4.5 6.11713326218972 2.1029013712241 0 0 1 1 0 1 CHD5 chr1 - 6161852 6240183 gene 71984 intron_38 6168000 6168399 28.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 6186400 6186799 400 1.0660091110344e-15 3.97194433980385e-19 31.5 34 1 1.35936294715327 3.77968943696559 0 0 1 0 0 0 CHD5 chr1 - 6161852 6240183 gene 53584 intron_26 6186400 6186799 31.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8205600 8206399 800 8.06495101607552e-08 3.94521016970847e-40 36 56 5.75 7.81633694613131 1.93407586142961 1 1 1 0 0 0 ERRFI1 chr1 - 8071779 8086393 gd -119606 NA 8205600 8206399 36 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8242400 8243199 800 9.08681171887769e-08 7.95410568928118e-38 34.5 56 2.5 3.39840736788318 3.0120223954199 1 1 1 0 0 0 SLC45A1 chr1 + 8384389 8404226 gd -141590 NA 8242400 8243199 34.5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8689200 8690199 1000 1.79249221038065e-08 4.34035600566478e-32 35.4 48 5 6.79681473576636 2.16549890795019 1 1 1 0 0 1 RERE chr1 - 8412465 8483747 gd -205952 NA 8689200 8690199 35.4 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0
chr1 8703400 8704599 1200 3.43154787856797e-05 2.81519796752331e-129 67.8333333333333 160 2.5 3.39840736788318 3.40506442375104 1 1 1 0 0 0 RERE chr1 - 8412465 8483747 gd -220252 NA 8703400 8704599 67.8333333333333 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
chr1 8721400 8722199 800 2.0213886316066e-14 1.11217554417852e-23 31.25 39 2.5 3.39840736788318 2.99518357846946 1 1 1 0 0 0 ENO1 chr1 - 8921062 8938780 gd 216981 NA 8721400 8722199 31.25 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
chr1 8747000 8747599 600 6.49417508507701e-22 2.73858282466663e-53 52.6666666666667 74 1.66666666666667 2.26560491192212 4.01123150415976 1 1 1 0 1 0 ENO1 chr1 - 8921062 8938780 gd 191481 NA 8747000 8747599 52.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
chr1 8749400 8749999 600 2.93608613961546e-10 3.06976578218294e-30 34.3333333333333 48 1.33333333333333 1.8124839295377 3.61060710988002 1 1 1 0 0 0 ENO1 chr1 - 8921062 8938780 gd 189081 NA 8749400 8749999 34.3333333333333 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8823800 8824399 600 2.12296512903848e-06 3.90127142788299e-45 44.3333333333333 63 3 4.07808884145981 3.0653260358576 1 1 1 0 0 0 ENO1 chr1 - 8921062 8938780 3d 114681 NA 8823800 8824399 44.3333333333333 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0
chr1 8903800 8904199 400 2.72290933653524e-27 5.61677519401568e-37 49.5 55 1.5 2.03904442072991 4.08300111882051 0 0 1 0 0 1 ENO1 chr1 - 8921062 8938780 3d 34781 NA 8903800 8904199 49.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8935200 8935999 800 8.76694322487314e-06 5.86955751559333e-25 26.5 40 3 4.07808884145981 2.34370444655076 1 0 1 0 0 0 ENO1 chr1 - 8921062 8938780 gene 3181 intron_1 8935200 8935999 26.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
chr1 9369200 9369599 400 1.93396091195162e-14 6.835404542117e-20 33 35 0.5 0.679681473576636 4.46576381606558 0 0 1 0 0 0 SPSB1 chr1 + 9352940 9429588 gene 16459 intron_1 9369200 9369599 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 9471200 9471599 400 4.87863070946313e-16 2.45167532742173e-17 28 29 10 13.5936294715327 0.996142011194027 0 0 1 0 1 1 SPSB1 chr1 + 9352940 9429588 3d 118459 NA 9471200 9471599 28 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
chr1 9473000 9473999 1000 6.67362953552629e-05 2.85047460469862e-18 21.6 31 2.6 3.53434366259851 2.54693714730936 1 1 1 0 1 0 SPSB1 chr1 + 9352940 9429588 3d 120559 NA 9473000 9473999 21.6 0 0 1 1 1 0 1 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 0 1 0 0 0 0 0 0
chr1 9488800 9489399 600 8.42897480769938e-07 7.5696744835591e-23 24.6666666666667 37 4 5.43745178861309 1.92594308579143 0 1 1 0 0 0 SLC25A33 chr1 + 9599527 9642830 gd -110428 NA 9488800 9489399 24.6666666666667 1 1 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 0 0 1 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 1 0 1 1 1 0 0 1 0 0 1 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1 0 1 1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0 0 0
chr1 9689200 9690199 1000 6.89331093371053e-05 6.17044114604635e-27 24.4 43 3 4.07808884145981 2.25005393974543 1 1 1 0 0 0 PIK3CD chr1 + 9711789 9789171 5d -22090 NA 9689200 9690199 24.4 1 0 0 1 1 0 1 0 0 0 0 1 1 0 0 1 0 1 1 1 0 1 0 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 1 0 0 1 0 0
chr1 9715200 9715799 600 1.82786838758224e-06 5.14613587940464e-46 47.6666666666667 65 4 5.43745178861309 2.73253631138735 1 1 1 0 0 0 PIK3CD chr1 + 9711789 9789171 gene 3710 intron_1 9715200 9715799 47.6666666666667 0 0 1 1 1 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0
chr1 10573200 10573799 600 6.41661508213371e-08 1.0803201852498e-57 53.6666666666667 78 2.33333333333333 3.17184687669097 3.46863082732236 1 1 1 0 0 0 PEX14 chr1 + 10535002 10690813 gene 38497 intron_2 10573200 10573799 53.6666666666667 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
chr1 10654600 10654999 400 5.67893199344318e-15 1.64197213053441e-22 32.5 37 2 2.71872589430654 3.26161275201005 1 1 1 0 0 0 PEX14 chr1 + 10535002 10690813 gene 119797 intron_3 10654600 10654999 32.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 11046400 11046999 600 8.74939652706353e-07 7.07261547422544e-23 27 38 1.33333333333333 1.8124839295377 3.48138420919224 1 1 1 0 0 0 C1orf127 chr1 - 11006532 11024258 5d -22441 NA 11046400 11046999 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
