chrID peakStart peakStop peakSize aveP minP aveChipCount maxChipCount aveInputCount aveInputCountScaled aveLog2Ratio EBNA2 JK_92 JK_234 EBNA3A EBNA3B EBNA3C GeneID chromosome strand gene.start gene.end region distance gene.info peak.start peak.end peak.value ATF2 ATF3 BATF BCL11A BCL3 BCLAF1 BHLHE40 BRCA1 c-FOS c-MYC CEBPB CHD1 CHD2 COREST CTCF Dnase E2F4 EBF1 EGR1 ELF1 ELK1 ETS1 EZH2 FOXM1 GABP GCN5 H2ZA H3K27AC H3K27ME3 H3K36ME3 H3K4ME1 H3K4ME2 H3K4ME3 H3K79ME2 H3K9AC H3K9ME3 H4K20ME1 IKZF1 IRF3 IRF4 JUND MAX MAZ MEF2A MEF2C MTA3 MXI1 NFATC1 NFE2 NFIC NFKB NFYA NFYB NRF1 NRSF P300 PAX3 PAX5 PML POL2 POL3 POU2F2 PU.1 RAD21 RFX5 RUNX3 RXRA SIN3 SIX5 SMC3 SP1 SPT20 SRF STAT1 STAT3 STAT5 TAF1 TBLR1 TBP TCF12 TCF3 TR4 USF1 USF2 WHIP YY1 ZBTB33 ZEB1 ZNF143 ZNF274 ZZZ3
chr1 5447000 5447399 400 4.17248910836002e-05 1.28081447878257e-06 13.5 15 7 7.97851149202085 0.695463006751541 0 0 0 0 0 1 NPHP4 chr1 - 5922869 6052531 gd 605332 NA 5447000 5447399 13.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 5790400 5790799 400 0.000706050396931034 0.000437664697853858 12 12 1.5 1.70968103400447 2.29495163032661 0 0 0 0 0 1 NPHP4 chr1 - 5922869 6052531 gd 261932 NA 5790400 5790799 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 5809800 5810199 400 0.00473209994272667 8.93344732848929e-10 18 22 1 1.13978735600298 3.35847190509719 0 0 0 0 0 1 NPHP4 chr1 - 5922869 6052531 gd 242532 NA 5809800 5810199 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 5810400 5810799 400 4.89860349258406e-10 1.70173711830087e-11 28.5 31 0.5 0.569893678001489 4.32871003400283 0 0 1 0 1 1 NPHP4 chr1 - 5922869 6052531 gd 241932 NA 5810400 5810799 28.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 6166800 6167599 800 2.54027826614933e-05 4.91322071664784e-11 18.75 24 2.75 3.13441522900819 2.56315050089605 0 0 1 1 0 1 CHD5 chr1 - 6161852 6240183 gene 72984 intron_38 6166800 6167599 18.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 6168000 6168199 200 8.2170024664024e-05 8.2170024664024e-05 12 12 6 6.83872413601787 0.729820863855506 0 0 1 1 0 1 CHD5 chr1 - 6161852 6240183 gene 72084 intron_38 6168000 6168199 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 6209200 6209599 400 5.64141849032478e-06 5.82311360784139e-08 17 19 2 2.27957471200596 2.44745530597253 0 0 0 0 0 1 CHD5 chr1 - 6161852 6240183 gene 30784 exon_8 6209200 6209599 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 6868600 6868999 400 0.000182196194773326 0.000112848539883625 12 12 4 4.55914942401192 1.2565545834674 0 0 0 0 0 1 CAMTA1 chr1 + 6845383 7829763 gene 23416 intron_1 6868600 6868999 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 6949600 6949799 200 4.50347681068786e-05 4.50347681068786e-05 13 13 4 4.55914942401192 1.33249076134494 0 0 0 0 0 1 CAMTA1 chr1 + 6845383 7829763 gene 104316 intron_3 6949600 6949799 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 7628200 7628399 200 4.63704026551141e-08 4.63704026551141e-08 18 18 4 4.55914942401192 1.77306335273092 0 0 0 0 0 1 CAMTA1 chr1 + 6845383 7829763 gene 782916 intron_6 7628200 7628399 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 8664000 8664599 600 1.25151615945406e-05 6.65643421477616e-11 17.6666666666667 23 2.33333333333333 2.65950383067362 2.39993960047379 0 1 0 0 0 1 RERE chr1 - 8412465 8483747 gd -180552 NA 8664000 8664599 17.6666666666667 1 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 0 1 1 0 1 0 1 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
chr1 8689400 8689799 400 4.50347681068786e-05 4.50347681068786e-05 13 13 4 4.55914942401192 1.33249076134494 1 1 1 0 0 1 RERE chr1 - 8412465 8483747 gd -205852 NA 8689400 8689799 13 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0
chr1 8903800 8904199 400 5.3370333393465e-05 3.11901068605227e-06 15 16 1.5 1.70968103400447 2.59168863061495 0 0 1 0 0 1 ENO1 chr1 - 8921062 8938780 3d 34781 NA 8903800 8904199 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 9260600 9260799 200 1.20028297652531e-05 1.20028297652531e-05 14 14 4 4.55914942401192 1.43202643489585 0 0 0 0 0 1 H6PD chr1 + 9294862 9331392 5d -34163 NA 9260600 9260799 14 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 9471200 9471599 400 5.68712283783973e-10 1.90011399726925e-10 19.5 20 10 11.3978735600298 0.731224620553819 0 0 1 0 1 1 SPSB1 chr1 + 9352940 9429588 3d 118459 NA 9471200 9471599 19.5 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
chr1 10925800 10926199 400 2.61598118299558e-13 2.97214193248229e-18 31.5 36 1.5 1.70968103400447 3.60291605602879 0 0 0 0 0 1 CASZ1 chr1 - 10707269 10856707 5d -69292 NA 10925800 10926199 31.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 11505600 11505999 400 0.00938683609185698 4.49608820269582e-09 17.5 22 0.5 0.569893678001489 3.6167247219784 0 0 1 0 0 1 PTCHD2 chr1 + 11539294 11597639 5d -33495 NA 11505600 11505999 17.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 12107200 12107599 400 1.99011361796882e-05 4.69634105240264e-07 15 16 3.5 3.98925574601043 1.76845627930566 1 1 1 0 1 1 TNFRSF8 chr1 + 12123433 12204262 5d -16034 NA 12107200 12107599 15 1 0 1 1 1 1 1 0 0 1 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 0 1 0 0 1 1 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1 1 1 1 0 0 0 0 0
chr1 12209400 12209799 400 5.19951525605324e-05 3.68649020187032e-07 15.5 17 2 2.27957471200596 2.41775501516101 1 0 0 0 0 1 TNFRSF1B chr1 + 12227059 12269276 5d -17460 NA 12209400 12209799 15.5 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0
chr1 12480200 12480399 200 0.000251543849663027 0.000251543849663027 12 12 3 3.41936206800894 1.5566015855701 0 0 0 0 0 1 VPS13D chr1 + 12290112 12572096 gene 190187 intron_65 12480200 12480399 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 12495600 12496199 600 0.000146923440029003 2.44141074327269e-12 17.6666666666667 26 2.66666666666667 3.03943294934128 2.1844818588832 0 0 0 0 0 1 VPS13D chr1 + 12290112 12572096 gene 205787 intron_65 12495600 12496199 17.6666666666667 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 1 1 0 0 0 1 0 0 1 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
chr1 12509400 12509999 600 9.6971887217159e-11 4.24852494136428e-30 36.6666666666667 50 1.66666666666667 1.8996455933383 3.66708332675835 0 0 0 0 0 1 VPS13D chr1 + 12290112 12572096 gene 219587 intron_65 12509400 12509999 36.6666666666667 1 0 1 1 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 14803600 14803999 400 0.00478391032410474 0.000103621656100878 14 14 0.5 0.569893678001489 3.35815687852961 0 0 1 0 0 1 KIAA1026 chr1 + 14925212 15444543 gd -121413 NA 14803600 14803999 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 15376400 15376799 400 4.02217161343296e-08 1.70173711830087e-11 26.5 27 0.5 0.569893678001489 4.23238749503163 0 0 1 1 0 1 KIAA1026 chr1 + 14925212 15444543 gene 451387 intron_4 15376400 15376799 26.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 18800800 18801199 400 7.97420001152283e-09 1.15763341025017e-09 21.5 23 1.5 1.70968103400447 3.08315187393547 0 0 0 0 0 1 KLHDC7A chr1 + 18807423 18812478 5p2 -6424 NA 18800800 18801199 21.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 20772800 20773199 400 2.40919201375234e-34 2.40919201375234e-34 58 58 1 1.13978735600298 4.78517561520402 0 0 1 1 1 1 CAMK2N1 chr1 - 20808884 20812728 3d 39729 NA 20772800 20773199 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 21155200 21155599 400 0.000974436096008209 0.000974436096008209 12 12 1 1.13978735600298 2.60297228398327 0 0 0 0 0 1 EIF4G3 chr1 - 21132975 21503340 gene 347941 intron_28 21155200 21155599 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 21621200 21621399 200 2.12056704399108e-05 2.12056704399108e-05 13 13 6 6.83872413601787 0.836736067772018 1 1 1 1 1 1 ECE1 chr1 - 21543739 21606183 5d -15116 NA 21621200 21621399 13 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0
chr1 22366200 22366399 200 0.000437664697853858 0.000437664697853858 12 12 2 2.27957471200596 1.98693097666994 0 0 0 0 0 1 CDC42 chr1 + 22379119 22419435 5d -12820 NA 22366200 22366399 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0
chr1 23005200 23005599 400 2.01363477885014e-06 2.44864622792231e-07 15 16 7.5 8.54840517002234 0.744491149894685 0 0 0 0 0 1 C1QB chr1 + 22979681 22988028 3d 25718 NA 23005200 23005599 15 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
chr1 23849000 23849399 400 2.24383029750229e-07 2.24383029750229e-07 18 18 2 2.27957471200596 2.53441877197243 0 0 0 0 0 1 E2F2 chr1 - 23832921 23857713 gene 8514 intron_2 23849000 23849399 18 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
chr1 24517400 24517799 400 6.25893417767904e-11 9.72890811339311e-14 24 26 4.5 5.1290431020134 2.02982658036571 1 1 0 1 1 1 IL28RA chr1 - 24480647 24513751 5p2 -3848 NA 24517400 24517799 24 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0
chr1 24863000 24863399 400 7.91859530520108e-10 2.96210092108439e-10 21.5 22 3 3.41936206800894 2.34765865477616 1 1 1 1 0 1 C1orf130 chr1 + 24882601 24935816 5d -19402 NA 24863000 24863399 21.5 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
